Price,Use,Transmission,Body,Fuel,Year,Mileage (km),Drivetrain,Horse Power,Engine Size (l),Make,Model,Source,Horsepower
35999.0,Ghanaian Used,Automatic,Hatchback,Petrol,2010,87000.0,Front-Wheel Drive,87.0,1.3,Toyota,Vitz,Tonaton,87.0
101800.0,Foreign Used,Automatic,,Petrol,2014,50000.0,,,2.4,Kia,Sorento,Tonaton,191.0
66000.0,Ghanaian Used,Automatic,SUV,Petrol,2012,,Front-Wheel Drive,194.0,2.4,Kia,Sorento,Tonaton,194.0
53000.0,Ghanaian Used,Automatic,Sedan,Petrol,2010,104000.0,Front-Wheel Drive,106.0,1.5,Toyota,Yaris,Tonaton,106.0
145000.0,Ghanaian Used,Automatic,Sedan,Petrol,2018,36252.0,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
115000.0,Ghanaian Used,Automatic,SUV,Petrol,2012,72000.0,All-Wheel Drive,,2.5,Toyota,RAV4,Tonaton,176.0
250000.0,Foreign Used,Automatic,,Petrol,2018,,,,2.4,Kia,Sportage,Tonaton,182.0
390000.0,Ghanaian Used,Automatic,,Petrol,2018,,,,3.0,Mercedes-Benz,GLE-Class,Tonaton,
50000.0,Foreign Used,Manual,,Petrol,2010,54126.0,Front-Wheel Drive,75.0,1.4,Peugeot,207,Tonaton,75.0
65000.0,Foreign Used,Automatic,,Petrol,2011,31000.0,,,1.5,Honda,Civic,Tonaton,174.0
30000.0,Ghanaian Used,Automatic,,Petrol,2008,,,,1.8,Hyundai,Elantra,Tonaton,147.0
88000.0,Foreign Used,Automatic,Sedan,Petrol,2008,,Front-Wheel Drive,132.0,1.8,Toyota,Corolla Altis,Tonaton,132.0
45000.0,Foreign Used,Automatic,Hatchback,Petrol,2010,,All-Wheel Drive,70.0,1.0,Toyota,Passo,Tonaton,70.0
1414000.0,Foreign Used,Automatic,Sedan,Petrol,2019,,All-Wheel Drive,415.0,3.4,Lexus,LS,Tonaton,415.0
35000.0,Ghanaian Used,Automatic,,Petrol,2008,,Front-Wheel Drive,158.0,2.5,Toyota,Camry,Tonaton,158.0
30000.0,Ghanaian Used,Manual,,Petrol,2000,,,,2.5,Toyota,Hilux,Tonaton,102.0
33500.0,Ghanaian Used,Automatic,Hatchback,Petrol,2008,95623.0,Front-Wheel Drive,126.0,1.8,Toyota,Matrix,Tonaton,126.0
78500.0,Foreign Used,Manual,,Petrol,2007,96528.0,,,2.5,Nissan,Navara,Tonaton,174.0
27000.0,Ghanaian Used,Manual,,Petrol,2006,,,,2.5,Toyota,Hilux,Tonaton,102.0
88000.0,Ghanaian Used,Automatic,Sedan,Petrol,2015,65481.0,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
58000.0,Foreign Used,Automatic,Hatchback,Petrol,2010,28500.0,Front-Wheel Drive,87.0,1.3,Toyota,Vitz,Tonaton,87.0
228000.0,Foreign Used,Automatic,SUV,Petrol,2018,6700.0,All-Wheel Drive,190.0,1.5,Honda,CR-V,Tonaton,190.0
71500.0,Ghanaian Used,Automatic,Sedan,Petrol,2013,63251.0,Front-Wheel Drive,,1.8,Hyundai,Elantra,Tonaton,147.0
750000.0,Foreign Used,Automatic,,Petrol,2017,35000.0,,,4.5,Toyota,Land Cruiser,Tonaton,271.0
43000.0,Ghanaian Used,Automatic,,Petrol,2009,,,,1.6,Kia,Soul,Tonaton,138.0
55320.0,Foreign Used,Automatic,Hatchback,Petrol,2010,75000.0,All-Wheel Drive,87.0,1.3,Toyota,Vitz,Tonaton,87.0
92000.0,Foreign Used,Automatic,Sedan,Petrol,2014,,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
35000.0,Ghanaian Used,Automatic,Hatchback,Petrol,2013,85000.0,Front-Wheel Drive,138.0,1.4,Chevrolet,Sonic,Tonaton,138.0
1380000.0,Foreign Used,Automatic,,Petrol,2020,,,,4.5,Toyota,Land Cruiser,Tonaton,271.0
69500.0,Ghanaian Used,Automatic,Sedan,Petrol,2014,108632.0,Front-Wheel Drive,145.0,1.8,Hyundai,Elantra,Tonaton,145.0
840950.0,Foreign Used,Automatic,,Petrol,2022,,,,2.7,Toyota,Land Cruiser Prado,Tonaton,163.0
25500.0,Ghanaian Used,Automatic,,Petrol,2009,147000.0,,,1.6,Hyundai,Accent,Tonaton,138.0
38000.0,Ghanaian Used,Automatic,,Petrol,2007,95000.0,,,2.4,Hyundai,Tucson,Tonaton,176.0
345000.0,Foreign Used,Automatic,,Petrol,2021,12364.0,,,3.5,Toyota,Tacoma,Tonaton,278.0
430000.0,Ghanaian Used,Manual,SUV,Diesel,2015,120052.0,Four-Wheel Drive,217.0,4.5,Toyota,Land Cruiser,Tonaton,217.0
28500.0,Ghanaian Used,Automatic,Hatchback,Petrol,2011,,Front-Wheel Drive,64.0,1.0,Daewoo,Matiz,Tonaton,64.0
295000.0,Foreign Used,Automatic,,Petrol,2018,,,,1.5,Honda,CR-V,Tonaton,190.0
80000.0,Ghanaian Used,Automatic,,Petrol,2009,,,,3.0,BMW,X5,Tonaton,335.0
310000.0,Foreign Used,Automatic,,Petrol,2022,1256.0,,,2.0,Honda,Accord,Tonaton,192.0
85000.0,Ghanaian Used,Automatic,Sedan,Petrol,2016,66301.0,Front-Wheel Drive,140.0,1.8,Toyota,Corolla,Tonaton,140.0
26000.0,Ghanaian Used,Manual,,Petrol,2001,,All-Wheel Drive,150.0,2.0,Honda,CR-V,Tonaton,150.0
40000.0,Ghanaian Used,Automatic,Sedan,Petrol,2012,,Front-Wheel Drive,140.0,1.4,Chevrolet,Cruze,Tonaton,140.0
340000.0,Foreign Used,Automatic,Sedan,Petrol,2016,68000.0,Rear-Wheel Drive,241.0,2.0,Mercedes-Benz,C300,Tonaton,241.0
68000.0,Ghanaian Used,Manual,SUV,Diesel,2010,120052.0,Four-Wheel Drive,233.0,4.5,Toyota,Land Cruiser,Tonaton,233.0
319000.0,Foreign Used,Automatic,,Petrol,2016,41716.0,,,,Mercedes-Benz,E63,Tonaton,
86000.0,Foreign Used,Automatic,Sedan,Petrol,2013,32000.0,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
168000.0,Foreign Used,Automatic,,Petrol,2014,,,,,Mercedes-Benz,C250,Tonaton,
32000.0,Ghanaian Used,Automatic,,Petrol,2009,134000.0,,,1.5,Chevrolet,Malibu,Tonaton,160.0
230000.0,Foreign Used,Automatic,,Petrol,2016,,,,2.0,Mercedes-Benz,C300,Tonaton,241.0
62000.0,Ghanaian Used,Automatic,Sedan,Petrol,2010,55541.0,Front-Wheel Drive,106.0,1.5,Toyota,Yaris,Tonaton,106.0
73000.0,Ghanaian Used,Automatic,,Petrol,2007,198000.0,,,2.7,Toyota,Fortuner,Tonaton,164.0
58000.0,Foreign Used,Automatic,,Petrol,2010,57000.0,,,1.3,Toyota,Vitz,Tonaton,87.0
56000.0,Ghanaian Used,Automatic,Sedan,Petrol,2013,82000.0,,,2.4,Kia,Optima,Tonaton,192.0
59600.0,Ghanaian Used,Automatic,Sedan,Petrol,2013,84235.0,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
1320500.0,Foreign Used,Automatic,,Petrol,2020,10000.0,,,,BMW,X7,Tonaton,
59000.0,Ghanaian Used,Automatic,Sedan,Petrol,2012,,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
54000.0,Foreign Used,Automatic,Hatchback,Petrol,2010,44568.0,Front-Wheel Drive,110.0,1.5,Toyota,Vitz,Tonaton,110.0
85000.0,Ghanaian Used,Automatic,,Petrol,2014,,,,2.5,Toyota,Camry,Tonaton,178.0
53000.0,Foreign Used,Manual,Hatchback,Petrol,2011,32122.0,Front-Wheel Drive,69.0,1.0,Hyundai,I10,Tonaton,69.0
53500.0,Foreign Used,Automatic,Hatchback,Petrol,2010,60000.0,All-Wheel Drive,87.0,1.3,Toyota,Vitz,Tonaton,87.0
51000.0,Foreign Used,Manual,,Petrol,2012,,,,1.1,Hyundai,I10,Tonaton,68.0
128000.0,Ghanaian Used,Automatic,,Petrol,2014,,,,2.4,Kia,Sportage,Tonaton,182.0
47000.0,Ghanaian Used,Automatic,,Petrol,2008,56280.0,,,1.6,Hyundai,Accent,Tonaton,138.0
158000.0,Foreign Used,Automatic,SUV,Petrol,2014,92545.0,All-Wheel Drive,191.0,2.4,Kia,Sorento,Tonaton,191.0
415000.0,Foreign Used,Automatic,SUV,Diesel,2021,,Front-Wheel Drive,120.0,1.6,Peugeot,5008,Tonaton,120.0
35000.0,Ghanaian Used,Automatic,Hatchback,Petrol,2007,90000.0,Front-Wheel Drive,84.0,1.3,Hyundai,Accent,Tonaton,84.0
58000.0,Ghanaian Used,Manual,Sedan,Petrol,2008,69521.0,Front-Wheel Drive,,1.8,Toyota,Corolla,Tonaton,132.0
165000.0,Foreign Used,Automatic,,Petrol,2016,,,,2.4,Hyundai,Santa Fe,Tonaton,192.5
98000.0,Foreign Used,Automatic,,Petrol,2014,,,,1.8,Hyundai,Elantra,Tonaton,147.0
46500.0,Foreign Used,Manual,Hatchback,Petrol,2010,65721.0,Front-Wheel Drive,65.0,1.1,Kia,Picanto,Tonaton,65.0
30000.0,Ghanaian Used,Manual,,Petrol,2002,,,,2.5,Mercedes-Benz,C-Class,Tonaton,237.5
52500.0,Ghanaian Used,Automatic,,Petrol,2016,65332.0,,,2.0,Kia,Forte,Tonaton,161.0
72000.0,Foreign Used,Automatic,Hatchback,Petrol,2012,85000.0,Front-Wheel Drive,140.0,1.6,Kia,Soul,Tonaton,140.0
50000.0,Ghanaian Used,Manual,,Petrol,2012,96231.0,,,,Other,Other Model,Tonaton,
28000.0,Ghanaian Used,Automatic,,Petrol,2006,88577.0,,,,Hyundai,Starex,Tonaton,
178000.0,Ghanaian Used,Automatic,Sedan,Petrol,2016,89755.0,All-Wheel Drive,241.0,2.0,Mercedes-Benz,C300,Tonaton,241.0
390000.0,Ghanaian Used,Automatic,SUV,Petrol,2014,95000.0,Four-Wheel Drive,271.0,4.0,Toyota,Land Cruiser,Tonaton,271.0
180000.0,Foreign Used,Automatic,SUV,Petrol,2014,69985.0,Front-Wheel Drive,182.0,2.4,Kia,Sportage,Tonaton,182.0
80000.0,Foreign Used,Automatic,,Petrol,2014,73000.0,,,,Kia,Cerato,Tonaton,
1000000.0,Foreign Used,Automatic,,Petrol,2020,,,,3.0,Mercedes-Benz,GLE-Class,Tonaton,
185000.0,Ghanaian Used,Automatic,Sedan,Petrol,2018,26500.0,Front-Wheel Drive,252.0,2.0,Honda,Accord,Tonaton,252.0
96000.0,Foreign Used,Automatic,,Petrol,2014,55123.0,,,2.5,Toyota,Camry,Tonaton,178.0
43500.0,Ghanaian Used,Automatic,Pickup,Petrol,2011,96852.0,All-Wheel Drive,365.0,5.0,Ford,F-150,Tonaton,365.0
50000.0,Foreign Used,Manual,,Petrol,2010,89321.0,,,1.6,Hyundai,Accent,Tonaton,138.0
26000.0,Ghanaian Used,Automatic,Sedan,Petrol,2002,,Front-Wheel Drive,129.0,1.8,Toyota,Corolla,Tonaton,129.0
48500.0,Ghanaian Used,Automatic,Sedan,Petrol,2010,65213.0,Front-Wheel Drive,169.0,2.5,Toyota,Camry,Tonaton,169.0
43500.0,Ghanaian Used,Automatic,Sedan,Petrol,2014,,Front-Wheel Drive,109.0,1.6,Nissan,Versa,Tonaton,109.0
51000.0,Ghanaian Used,Manual,Sedan,Diesel,2008,96858.0,Rear-Wheel Drive,158.0,3.0,Nissan,Patrol,Tonaton,158.0
42500.0,Ghanaian Used,Automatic,Sedan,Petrol,2007,,Front-Wheel Drive,128.0,1.8,Toyota,Corolla,Tonaton,128.0
410000.0,Foreign Used,Automatic,,Petrol,2021,21023.0,,,3.5,Honda,Pilot,Tonaton,280.0
89999.0,Foreign Used,Automatic,SUV,Petrol,2012,,,,2.4,Kia,Sportage,Tonaton,182.0
54000.0,Ghanaian Used,Automatic,SUV,Petrol,2010,181628.0,Front-Wheel Drive,177.0,2.4,Hyundai,Santa Fe,Tonaton,177.0
170000.0,Foreign Used,Automatic,,Petrol,2014,35000.0,,,2.0,BMW,320i,Tonaton,
62000.0,Ghanaian Used,Automatic,Pickup,Diesel,2009,150000.0,All-Wheel Drive,102.0,2.5,Toyota,Hilux,Tonaton,102.0
45000.0,Ghanaian Used,Automatic,Sedan,Petrol,2002,150000.0,Front-Wheel Drive,150.0,2.0,Audi,A4,Tonaton,150.0
480000.0,Foreign Used,Automatic,Pickup,Petrol,2019,27852.0,Four-Wheel Drive,325.0,2.7,Ford,F-150,Tonaton,325.0
100000.0,Foreign Used,Automatic,Sedan,Petrol,2013,62000.0,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
280000.0,Foreign Used,Automatic,Sedan,Petrol,2020,12368.0,Front-Wheel Drive,252.0,2.0,Honda,Accord,Tonaton,252.0
34000.0,Ghanaian Used,Automatic,,Petrol,2010,,,,1.5,Toyota,Yaris,Tonaton,106.0
35500.0,Ghanaian Used,Automatic,Hatchback,Petrol,2010,,All-Wheel Drive,87.0,1.3,Toyota,Vitz,Tonaton,87.0
115000.0,Foreign Used,Automatic,,Petrol,2012,,,,2.5,Toyota,Camry,Tonaton,178.0
195000.0,Foreign Used,Automatic,,Petrol,2018,42154.0,,,3.6,Chevrolet,Camaro,Tonaton,323.0
77500.0,Ghanaian Used,Automatic,Sedan,Petrol,2013,,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
152000.0,Ghanaian Used,Automatic,,Petrol,2020,,,,1.5,Honda,Civic,Tonaton,174.0
65000.0,Ghanaian Used,Automatic,,Petrol,2014,52124.0,,,2.4,Kia,Sorento,Tonaton,191.0
260000.0,Foreign Used,Automatic,,Petrol,2020,,,,2.4,Hyundai,Tucson,Tonaton,176.0
150000.0,Ghanaian Used,Automatic,Pickup,Petrol,2006,35000.0,Rear-Wheel Drive,161.0,2.7,Toyota,Tacoma,Tonaton,161.0
80000.0,Foreign Used,Automatic,Sedan,Petrol,2013,68000.0,Front-Wheel Drive,,1.8,Hyundai,Elantra,Tonaton,147.0
245000.0,Foreign Used,Automatic,,Petrol,2019,42321.0,,,2.4,Hyundai,Tucson,Tonaton,176.0
92000.0,Foreign Used,Automatic,Sedan,Petrol,2012,,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
65000.0,Ghanaian Used,Automatic,Sedan,Petrol,2014,94542.0,Front-Wheel Drive,192.0,2.4,Kia,Optima,Tonaton,192.0
63000.0,Foreign Used,Automatic,,Petrol,2015,72440.0,,,,Nissan,Almera,Tonaton,
89000.0,Ghanaian Used,Automatic,Sedan,Petrol,2018,,Front-Wheel Drive,147.0,2.0,Hyundai,Elantra,Tonaton,147.0
290000.0,Ghanaian Used,Automatic,,Petrol,2016,101463.0,All-Wheel Drive,,3.0,BMW,X5,Tonaton,335.0
80000.0,Foreign Used,Automatic,Sedan,Petrol,2013,42095.0,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
385000.0,Foreign Used,Automatic,,Petrol,2016,60000.0,,,3.0,Land Rover,Range Rover Sport,Tonaton,340.0
82000.0,Ghanaian Used,Automatic,Crossover,Petrol,2010,,Front-Wheel Drive,172.0,2.5,Nissan,Rogue,Tonaton,172.0
280000.0,Foreign Used,Automatic,Sedan,Petrol,2018,,Front-Wheel Drive,206.0,2.5,Toyota,Camry,Tonaton,206.0
160000.0,Foreign Used,Automatic,,Petrol,2017,36523.0,,,2.4,Hyundai,Santa Fe,Tonaton,192.5
72000.0,Foreign Used,Automatic,,Petrol,2017,,,,1.6,Nissan,Versa,Tonaton,109.0
73000.0,Foreign Used,Automatic,SUV,Petrol,2012,,Front-Wheel Drive,177.0,2.4,Kia,Sorento,Tonaton,177.0
100000.0,Foreign Used,Automatic,Sedan,Petrol,2013,95000.0,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
48500.0,Ghanaian Used,Automatic,SUV,Petrol,2009,85623.0,Front-Wheel Drive,,2.5,Toyota,RAV4,Tonaton,176.0
48000.0,Ghanaian Used,Automatic,SUV,Petrol,2006,,,,4.7,Toyota,Sequoia,Tonaton,381.0
130000.0,Foreign Used,Automatic,,Petrol,2019,39240.0,,132.0,1.8,Toyota,Corolla,Tonaton,132.0
68000.0,Foreign Used,Automatic,,Petrol,2010,72000.0,,,,Toyota,Belta,Tonaton,
43000.0,Ghanaian Used,Automatic,Hatchback,Petrol,2011,86522.0,Front-Wheel Drive,144.0,2.0,Kia,Soul,Tonaton,144.0
135000.0,Foreign Used,Automatic,Sedan,Petrol,2017,,Front-Wheel Drive,178.0,2.5,Toyota,Camry,Tonaton,178.0
52000.0,Ghanaian Used,Automatic,,Petrol,2014,,,,1.5,Toyota,Yaris,Tonaton,106.0
920000.0,Foreign Used,Automatic,SUV,Petrol,2020,42000.0,All-Wheel Drive,434.0,2.9,Porsche,Cayenne,Tonaton,434.0
77000.0,Ghanaian Used,Automatic,Sedan,Petrol,2013,,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
175000.0,Foreign Used,Automatic,Sedan,Petrol,2020,,Front-Wheel Drive,169.0,2.0,Toyota,Corolla,Tonaton,169.0
240000.0,Foreign Used,Automatic,,Petrol,2017,11251.0,,,2.4,Hyundai,Santa Fe,Tonaton,192.5
80000.0,Foreign Used,Automatic,,Petrol,2008,60421.0,Front-Wheel Drive,128.0,1.8,Toyota,Corolla,Tonaton,128.0
155000.0,Foreign Used,Automatic,SUV,Diesel,2012,101342.0,All-Wheel Drive,145.0,2.0,BMW,X1,Tonaton,145.0
220000.0,Foreign Used,Automatic,Sedan,Petrol,2016,87645.0,All-Wheel Drive,208.0,2.0,Mercedes-Benz,CLA-Class,Tonaton,208.0
120000.0,Foreign Used,Automatic,Sedan,Petrol,2016,94000.0,Front-Wheel Drive,,2.4,Kia,Optima,Tonaton,192.0
100000.0,Foreign Used,Automatic,SUV,Petrol,2013,112836.0,All-Wheel Drive,250.0,3.5,Honda,Pilot,Tonaton,250.0
47500.0,Ghanaian Used,Automatic,,Petrol,2013,56000.0,,,1.6,Hyundai,Veloster,Tonaton,140.0
198000.0,Foreign Used,Automatic,SUV,Petrol,2018,45123.0,Front-Wheel Drive,141.0,1.8,Honda,HR-V,Tonaton,141.0
27000.0,Ghanaian Used,Manual,,Petrol,2010,,,,1.1,Kia,Picanto,Tonaton,65.0
54500.0,Foreign Used,Automatic,Hatchback,Petrol,2010,64132.0,All-Wheel Drive,87.0,1.3,Toyota,Vitz,Tonaton,87.0
38500.0,Ghanaian Used,Automatic,SUV,Petrol,2005,,All-Wheel Drive,162.0,2.4,Toyota,Highlander,Tonaton,162.0
345000.0,Foreign Used,Automatic,,Petrol,2012,76000.0,,,2.5,Toyota,Hilux,Tonaton,102.0
112000.0,Foreign Used,Automatic,Sedan,Petrol,2014,,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
125000.0,Foreign Used,Automatic,Sedan,Petrol,2017,,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
43000.0,Ghanaian Used,Automatic,Sedan,Petrol,2010,,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
75500.0,Foreign Used,Automatic,Sedan,Petrol,2012,65172.0,Front-Wheel Drive,150.0,1.8,Hyundai,Elantra,Tonaton,150.0
26000.0,Ghanaian Used,Manual,Station Wagon,Petrol,2008,,Front-Wheel Drive,116.0,1.8,Nissan,Primera,Tonaton,116.0
49500.0,Ghanaian Used,Automatic,SUV,Petrol,2007,116100.0,All-Wheel Drive,,3.5,Toyota,RAV4,Tonaton,176.0
300000.0,Foreign Used,Automatic,,Petrol,2022,,,,1.5,Honda,Civic,Tonaton,174.0
300000.0,Foreign Used,Automatic,,Petrol,2022,1200.0,,,2.0,Honda,Accord,Tonaton,192.0
47500.0,Ghanaian Used,Automatic,SUV,Petrol,2007,,All-Wheel Drive,157.0,2.4,Toyota,Highlander,Tonaton,157.0
47200.0,Foreign Used,Automatic,,Petrol,2015,53400.0,,,,Kia,Morning,Tonaton,
75000.0,Ghanaian Used,Automatic,Sedan,Petrol,2011,63524.0,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
1100000.0,Foreign Used,Automatic,SUV,Petrol,2018,19000.0,All-Wheel Drive,424.0,3.0,Maserati,Levante,Tonaton,424.0
30000.0,Ghanaian Used,Automatic,Sedan,Petrol,2008,112000.0,Front-Wheel Drive,268.0,3.5,Toyota,Avalon,Tonaton,268.0
40000.0,Ghanaian Used,Automatic,SUV,Petrol,2008,,All-Wheel Drive,200.0,3.0,Ford,Escape,Tonaton,200.0
215000.0,Ghanaian Used,Automatic,Sedan,Petrol,2020,,Front-Wheel Drive,169.0,2.0,Toyota,Corolla,Tonaton,169.0
48000.0,Ghanaian Used,Automatic,SUV,Petrol,2010,68000.0,All-Wheel Drive,274.0,3.2,Audi,Q5,Tonaton,274.0
205000.0,Foreign Used,Automatic,Sedan,Petrol,2018,43648.0,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
40000.0,Ghanaian Used,Automatic,Hatchback,Petrol,2010,110000.0,Front-Wheel Drive,106.0,1.5,Toyota,Yaris,Tonaton,106.0
144000.0,Ghanaian Used,Automatic,Sedan,Petrol,2020,37000.0,Front-Wheel Drive,,1.8,Toyota,Corolla,Tonaton,132.0
85000.0,Ghanaian Used,Automatic,SUV,Petrol,2012,104200.0,All-Wheel Drive,,2.5,Toyota,RAV4,Tonaton,176.0
130000.0,Foreign Used,Automatic,,Petrol,2014,,,,,Hyundai,Starex,Tonaton,
46500.0,Ghanaian Used,Automatic,SUV,Petrol,2006,,All-Wheel Drive,270.0,4.0,Nissan,Xterra,Tonaton,270.0
79800.0,Ghanaian Used,Automatic,,Petrol,2013,48021.0,,,2.4,Kia,Sportage,Tonaton,182.0
995000.0,Foreign Used,Automatic,,Petrol,2021,10000.0,,,3.5,Mercedes-Benz,E350,Tonaton,302.0
125000.0,Foreign Used,Automatic,SUV,Petrol,2013,83212.0,All-Wheel Drive,,2.5,Toyota,RAV4,Tonaton,176.0
46500.0,Ghanaian Used,Automatic,Sedan,Petrol,2006,112471.0,Front-Wheel Drive,128.0,1.8,Toyota,Corolla,Tonaton,128.0
45000.0,Ghanaian Used,Automatic,Hatchback,Petrol,2010,,All-Wheel Drive,87.0,1.3,Toyota,Vitz,Tonaton,87.0
42000.0,Ghanaian Used,Manual,SUV,Diesel,2007,168552.0,All-Wheel Drive,166.0,3.2,Mitsubishi,Pajero,Tonaton,166.0
47500.0,Ghanaian Used,Automatic,Sedan,Petrol,2012,69221.0,,,2.0,Hyundai,Sonata,Tonaton,245.0
375000.0,Foreign Used,Automatic,,Petrol,2018,,,,2.0,Mercedes-Benz,GLC-Class,Tonaton,
62000.0,Ghanaian Used,Automatic,,Petrol,2013,74216.0,,,1.8,Hyundai,Elantra,Tonaton,147.0
50000.0,Ghanaian Used,Manual,,Petrol,2004,95000.0,,,2.4,Nissan,Hardbody,Tonaton,150.0
312000.0,Foreign Used,Automatic,,Petrol,2021,5800.0,,,1.5,Honda,CR-V,Tonaton,190.0
70000.0,Foreign Used,Automatic,Sedan,Petrol,2012,,Front-Wheel Drive,271.0,2.0,Kia,K5,Tonaton,271.0
78500.0,Ghanaian Used,Automatic,Sedan,Petrol,2014,,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
65000.0,Ghanaian Used,Automatic,SUV,Petrol,2007,97773.0,All-Wheel Drive,,2.4,Toyota,RAV4,Tonaton,176.0
150000.0,Foreign Used,Automatic,SUV,Petrol,2016,,All-Wheel Drive,,2.4,Kia,Sportage,Tonaton,182.0
380000.0,Foreign Used,Automatic,SUV,Petrol,2020,11000.0,All-Wheel Drive,272.0,2.0,Acura,RDX,Tonaton,272.0
103000.0,Foreign Used,Automatic,Sedan,Petrol,2013,48758.0,Front-Wheel Drive,178.0,2.5,Toyota,Camry,Tonaton,178.0
250000.0,Foreign Used,Automatic,SUV,Petrol,2019,47940.0,All-Wheel Drive,185.0,2.4,Kia,Sorento,Tonaton,185.0
140000.0,Foreign Used,Automatic,,Petrol,2019,,,,2.4,Kia,Sorento,Tonaton,191.0
610000.0,Foreign Used,Automatic,SUV,Petrol,2019,50000.0,All-Wheel Drive,227.0,2.5,Mazda,CX-9,Tonaton,227.0
32000.0,Ghanaian Used,Automatic,,Petrol,2001,,,,2.5,Toyota,RAV4,Tonaton,176.0
99500.0,Foreign Used,Automatic,Sedan,Petrol,2014,45876.0,Front-Wheel Drive,145.0,1.8,Hyundai,Elantra,Tonaton,145.0
56000.0,Foreign Used,Automatic,Hatchback,Petrol,2010,65320.0,All-Wheel Drive,87.0,1.3,Toyota,Vitz,Tonaton,87.0
160000.0,Foreign Used,Automatic,,Petrol,2015,65000.0,,,,Infiniti,QX80,Tonaton,
75000.0,Ghanaian Used,Automatic,SUV,Petrol,2012,,Front-Wheel Drive,,2.5,Toyota,RAV4,Tonaton,176.0
88000.0,Foreign Used,Automatic,Sedan,Petrol,2013,,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
230000.0,Foreign Used,Automatic,,Petrol,2018,52096.0,,,2.0,BMW,X1,Tonaton,228.0
85000.0,Ghanaian Used,Automatic,,Petrol,2012,73821.0,,,4.0,Nissan,Frontier,Tonaton,265.0
52000.0,Ghanaian Used,Automatic,,Petrol,2011,,,,2.5,Nissan,Rogue,Tonaton,172.0
67000.0,Ghanaian Used,Manual,,Petrol,2009,78563.0,,,2.2,Toyota,Verso,Tonaton,150.0
95000.0,Foreign Used,Automatic,Sedan,Petrol,2017,112583.0,Front-Wheel Drive,,2.0,Hyundai,Elantra,Tonaton,147.0
42000.0,Ghanaian Used,Automatic,SUV,Petrol,2009,142158.0,All-Wheel Drive,155.0,2.2,Hyundai,Santa Fe,Tonaton,155.0
40000.0,Ghanaian Used,Automatic,Hatchback,Petrol,2010,,Front-Wheel Drive,70.0,1.0,Toyota,Vitz,Tonaton,70.0
48500.0,Ghanaian Used,Automatic,,Petrol,2009,278157.0,,,1.6,Kia,Soul,Tonaton,138.0
120000.0,Ghanaian Used,Automatic,,Petrol,2011,,,,3.5,Mercedes-Benz,E350,Tonaton,302.0
100000.0,Foreign Used,Automatic,Crossover,Petrol,2013,,Front-Wheel Drive,170.0,2.5,Nissan,Rogue,Tonaton,170.0
68000.0,Foreign Used,Manual,Sedan,Petrol,2009,94845.0,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
99000.0,Ghanaian Used,Automatic,,Petrol,2013,,,,3.5,Toyota,Highlander,Tonaton,295.0
49000.0,Ghanaian Used,Automatic,Hatchback,Petrol,2013,65000.0,Front-Wheel Drive,106.0,1.5,Toyota,Yaris,Tonaton,106.0
700000.0,Foreign Used,Automatic,SUV,Petrol,2020,,All-Wheel Drive,295.0,3.5,Toyota,Highlander,Tonaton,295.0
300000.0,Foreign Used,Automatic,,Petrol,2017,,,,2.0,Mercedes-Benz,C300,Tonaton,241.0
510000.0,Foreign Used,Automatic,,Petrol,2017,33747.0,,,2.5,Toyota,Hilux,Tonaton,102.0
88500.0,Foreign Used,Automatic,Sedan,Petrol,2013,54005.0,Front-Wheel Drive,132.0,1.8,Toyota,Corolla,Tonaton,132.0
44000.0,Ghanaian Used,Automatic,Hatchback,Petrol,2012,97572.0,Front-Wheel Drive,110.0,1.5,Toyota,Vitz,Tonaton,110.0
152000.0,Foreign Used,Automatic,,Petrol,2014,51134.0,,,2.5,Toyota,Camry,Tonaton,178.0
425000.0,Foreign Used,Automatic,,Petrol,2017,53214.0,,,2.5,Toyota,Hilux,Tonaton,102.0
